Date,Assigned,Company / Account,Contact,Specialty,Activity Type,Internal Provider,Status,Provider NPI,Full Address,Full Comments,Latitude,Longitude,Corrected Address,AffiliationCorrection,Correctiondate,Affiliation,IPA,GeoAccuracy,,NYG,,
11/18/25,Tara Coleman,Long Island Digestive Disease Consultants - East Setauket,Eugene Anthony Coman,,Office Visit (Non-Provider),,Closed Completed,1497713887,"3400 Nesconset Hwy Ste 101, East Setauket, New York 11733",New office in wading river! popped in to say hello! I dont expect this location to send high volume as this group is NW and they have there own Med Oncs down the road but still wanted to check in as well have a very close relationship with the whole group in Setauket for many years.,40.8977383,-73.08532693,"3400 Nesconset Highway, Terryville, NY 11733, United States of America",,,Long Island Digestive Disease Consultants - East Setauket,,1,,0,,
11/18/25,Tara Coleman,Catholic Health Riverhead,Christine Odonoghue- Kitt,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1306039482,", ,  ","Checking in to meet Dr. O'Donaghue, MD wasnt in but got to connect with the FD and coordinator, coordinator expressed there are long hold times when scheduling, told them I'm here to help!! Asked them to call me w STAT or urgent needs, Staff was excited to here this told them I'd get everything scheduled and save them time on the phone. If volume is high I'll loop in Paul to give out NP email.",,,,,,Catholic Health Riverhead,,,,0,,
11/18/25,Tara Coleman,DO not use* stop creating doubles! NYU Langone * - Middle Island,Deborah Ann Schaefer,,Office Visit (Non-Provider),,Closed Completed,#N/A,,"Visiting new site to say hello, spoke with OM refreshed w business cards, no issues or questions. Made them VIP callers a few years ago which has worked out nicely fixing there previous issues.",,,,,,DO not use* stop creating doubles! NYU Langone * - Middle Island,,,,0,,
11/18/25,Tara Coleman,Long Island Digestive Disease Consultants - East Setauket,Gary Richard Bernstein,,Office Visit (Non-Provider),,Closed Completed,1407813579,"3400 Nesconset Hwy Ste 101, East Setauket, New York 11733",New office in wading river! popped in to say hello! I dont expect this location to send high volume as this group is NW and they have there own Med Oncs down the road but still wanted to check in as well have a very close relationship with the whole group in Setauket for many years.,40.8977383,-73.08532693,"3400 Nesconset Highway, Terryville, NY 11733, United States of America",,,Long Island Digestive Disease Consultants - East Setauket,,1,,0,,
11/18/25,Tara Coleman,Catholic Health Riverhead,Jasmine Philip,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1407055148,"82 Middle Country Rd, Coram, New York 11727","Checking in to meet Dr. O'Donaghue, MD wasnt in but got to connect with the FD and coordinator, coordinator expressed there are long hold times when scheduling, told them I'm here to help!! Asked them to call me w STAT or urgent needs, Staff was excited to here this told them I'd get everything scheduled and save them time on the phone. If volume is high I'll loop in Paul to give out NP email.",40.872259,-72.9838123,"82 Middle Country Road, Coram, NY 11727, United States of America",Catholic Health,9/20/2024,Catholic Health,,1,,0,,
11/18/25,Tara Coleman,Long Island Digestive Disease Consultants - East Setauket,Sami Ali Almaskeen,,Office Visit (Non-Provider),,Closed Completed,1992969307,"3400 Nesconset Hwy Ste 101, East Setauket, New York 11733",New office in wading river! popped in to say hello! I dont expect this location to send high volume as this group is NW and they have there own Med Oncs down the road but still wanted to check in as well have a very close relationship with the whole group in Setauket for many years.,40.8977383,-73.08532693,"3400 Nesconset Highway, Terryville, NY 11733, United States of America",,,Long Island Digestive Disease Consultants - East Setauket,,1,,0,,
11/18/25,Dulce Perello,Doctors In The Heights,Jacobo Pena,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1598015620,"354 Fort Washington Avenue, Hawthorne, New York 10532",Dr Pena sent me ref for Hem.,41.10852765,-73.79344705,"354 Fort Washington Avenue, Hawthorne, Mount Pleasant, NY 10532, United States of America",,4/1/2025,Doctors In The Heights,Somos,1,,0,,
11/18/25,Dulce Perello,Community Healthcare Network - South Bronx,Alexander Nmoma,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1407096274,"159 Barnegat Rd, Poughkeepsie, New York 12601","Went to the South Bronx Ribbon cutting event at Community Healthcare Network. Met Rufsana Hussain, center manager. Provided her info on our Bronx location and my contact. She let me know Rebecca Green is the Regional Director. Pending me going to their meet and greet on 12/12/25 to speak with her providers.",41.6500158,-73.9353751,"159 Barnegat Road, City of Poughkeepsie, NY 12601, United States of America",,,Community Healthcare Network - South Bronx,,1,,0,,
11/18/25,Dulce Perello,B Fajardo MD PC,Melissa Fajardo,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1174955579,"37 Nagle Ave Apt 1d, New York, New York 10040","Received a call from Miguel Alcantara, who works with Dr. Fajardo as part of his IPA call Bronx United IPA inc. He invited NYCB to participate at their annual event to sponsor. NYCB will not be able to participate this year.",40.85956695,-73.92953665,"37 Nagle Avenue, New York, NY 10040, United States of America",,8/22/2024,B Fajardo MD PC,,1,,0,,
11/18/25,Tara Coleman,Peconic Bay Medical Center - Riverhead - Roanoke Ave,Edward Sun,,Community Event (1:1 Interaction),,,1205096567,"1300 Roanoke Ave, Riverhead, New York 11901","Dr. Sun Co CMO and Dr. Zilberstein CMO invited me over to see the new Hospital updates, all state of the art. We additionally dicussed building our relationship to support the patients in the community by working together. They have IR now and robust Pulm and newly redone ED. Upstanding we are competitors in the Oncology Market we discussed strengthening the relationship with Gastros. Dr. Sun and Dr. Z in agreement. Bring These 2 over to Riverhead NYCBS in Dec for an in person ith our Med Oncs.",40.933593,-72.67417,"1300 Roanoke Avenue, Riverhead, NY 11901, United States of America",,,Peconic Bay Medical Center - Riverhead - Roanoke Ave,,1,,0,,
11/18/25,Neil Foley,Liguori James M MD,James Liguori,,Peer to Peer,Triantafillos John Fillos,,1609890862,"Marcus Avenue, New Hyde Park, New York 11042",We took Dr Liguori out to dinner at Morton steakhouse the dinner went great. He?s gonna send us all his patience and he is a great option for neurology for us.,40.75688545,-73.69087584,"Marcus Avenue, North New Hyde Park, NY 11042, United States of America",,,Liguori James M MD,,1,,0,,
11/18/25,Neil Foley,Liguori James M MD,James Liguori,,Peer to Peer,Victoria Shklar,,1609890862,"Marcus Avenue, New Hyde Park, New York 11042",We took Dr Liguori out to dinner at Morton steakhouse the dinner went great. He?s gonna send us all his patience and he is a great option for neurology for us.,40.75688545,-73.69087584,"Marcus Avenue, North New Hyde Park, NY 11042, United States of America",,,Liguori James M MD,,1,,0,,
11/18/25,Neil Foley,Liguori James M MD,James Liguori,,Peer to Peer,Joshua Harris,,1609890862,"Marcus Avenue, New Hyde Park, New York 11042",We took Dr Liguori out to dinner at Morton steakhouse the dinner went great. He?s gonna send us all his patience and he is a great option for neurology for us.,40.75688545,-73.69087584,"Marcus Avenue, North New Hyde Park, NY 11042, United States of America",,,Liguori James M MD,,1,,0,,
11/19/25,Dulce Perello,"Advantage Care Physician- Southern Blvd, Bronx",Ishack Abdul,General Practice,"Not in person Communication (email, phone, text)",,Closed Completed,1538768437,"3728 77th St, Jackson Hts, New York 11372",Dr. Abdul reached out to thanked me for his Holiday gift. he also sent me a ref for pt for hem.,40.753129,-73.889656,"3728 77th Street, New York, NY 11372, United States of America",,,"Advantage Care Physician- Southern Blvd, Bronx",,0.45,,0,,
11/19/25,Neil Foley,Long Island Medical Group At Doctors Immediate Care,Stuart Horowitz,,Office Visit (Non-Provider),,Closed Completed,1972661155,"4900 Hempstead Tpke, Farmingdale, New York 11735","Was looking to follow up with Dr. Suarez, but he was not in the office today. Promoted Thakker",40.7285398,-73.46467121,"4900 Hempstead Turnpike, Village of Farmingdale, NY 11735, United States of America",,,Long Island Medical Group At Doctors Immediate Care,,1,,0,,
11/19/25,Dulce Perello,New York Cancer and Blood Specialist- Washington Heights,Felix Davelman,Hematology,"Not in person Communication (email, phone, text)",,Closed Completed,1023276730,"95 Crystal Run Rd, Middletown, New York 10941",Dr. Davelman will not be able to attend the Somos Gala,41.4512793,-74.3592451,"Crystal Run Healthcare, 95 Crystal Run Road, City of Middletown, NY 10941, United States of America",Crystal Run,10/15/2024,Crystal Run,,1,,0,,
11/19/25,Neil Foley,Advanced Urology Centers Of New York - Plainview - Old Country Rd Ste 301,Jeffrey Haberman,,Office Visit (Non-Provider),,Closed Completed,1538130802,"875 Old Country Rd Ste 301, Plainview, New York 11803",Spoke to the office manager I?ve helped her in the past with patients. Everything is great on our end and they are still sending us patients.,40.77387705,-73.4792447,"875 Old Country Road, Plainview, NY 11803, United States of America",,,Advanced Urology Centers Of New York - Plainview - Old Country Rd Ste 301,,1,,0,,
11/19/25,Dulce Perello,New York Cancer and Blood Specialist- Washington Heights,AMAR GAURANG PARIKH,Hematology,"Not in person Communication (email, phone, text)",,Closed Completed,1013448125,"500 West 181st Street 9th floor, New York, New York 10033","Spoke with Dr. Parikh about the Somos Gala, he will not be able to go.",40.848107,-73.931079,"500 West 181st Street, New York, NY 10033, United States of America",,8/22/2024,New York Cancer and Blood Specialist- Washington Heights,,1,,0,,
11/19/25,Neil Foley,Santa Nandi Md,Santa Nandi,,Office Visit (Provider),,Closed Completed,1679677868,"175 Jericho Turnpike, Syosset, New York 11791",Spoke to Dr. Nandi. She would love to be connected with Dr. Thacker. And send us referrals in the future. She?s currently sending to Northwell and her oncologist. She used to refer to just retired.,40.810943,-73.5099452,"175 Jericho Turnpike, Syosset, NY 11791, United States of America",,,Santa Nandi Md,,1,,0,,
11/19/25,Dulce Perello,Garden Of Health - Brooklyn,Mihail Medvedovsky,,"Not in person Communication (email, phone, text)",,Closed Completed,1962408880,"3039 Ocean Pkwy, Brooklyn, New York 11235",Followed up with Dr. Mevedosky in regards to URO sessional and him wanting to speak with Anthony Peterson. Let him know that Anthony will reach out.,40.57713875,-73.96769047,"3039 Ocean Parkway, New York, NY 11235, United States of America",,4/1/2025,Garden Of Health - Brooklyn,Somos,1,,0,,
11/19/25,Neil Foley,Allure Dermatology,Anne Marie Bonifati,,Office Visit (Non-Provider),,Closed Completed,1811749864,"400 S Oyster Bay Rd Ste 100, Hicksville, New York 11801",Promoted Bethpage,40.78375945,-73.50362126,"400 South Oyster Bay Road, Hicksville, NY 11801, United States of America",,,Allure Dermatology,,1,,0,,
11/19/25,Dulce Perello,"Madeb, Isaac, Office",Isaac Madeb,,"Not in person Communication (email, phone, text)",,Closed Completed,1467452086,"2241 Ocean Ave, Brooklyn, New York 11229",Followed up with Ruth to let her know Bryan will reach out week of Thanksgiving about the issues with CDs for her patinets.,40.6071181,-73.9525333,"2241 Ocean Avenue, New York, NY 11229, United States of America",,,"Madeb, Isaac, Office",,1,,0,,
11/19/25,Neil Foley,Advanced Radiation Centers Of New York - Plainview,Edward Obedian,,Office Visit (Non-Provider),,Closed Completed,1508808213,"688 Old Country Rd, Plainview, New York 11803",Spoke to the office manager she didn?t have any more Nyatanga cards so I provided her with more,40.7728161,-73.488031,"688 Old Country Road, Plainview, NY 11803, United States of America",,,Advanced Radiation Centers Of New York - Plainview,,1,,0,,
11/19/25,Dulce Perello,Tuvida Medical Practice,Luis Antonio Vasquez,,"Not in person Communication (email, phone, text)",,Closed Completed,1760407084,"66 Fort Washington Ave Apt 35, New York, New York 10032",Dr Vázquez called me about a pt needing STAT ONC apt. I sent ref in for scheduling,40.8374303,-73.94362635,"66 Fort Washington Avenue, New York, NY 10032, United States of America",Basilica,5/7/2026,Basilica,,1,,0,,
11/19/25,Neil Foley,Prohealth Hicksville Eysler Obgyn,David Lee Eysler,,Office Visit (Provider),,Closed Completed,1669667093,"400 S Oyster Bay Rd Ste 106, Hicksville, New York 11801",Spoke with Dr. Eisler?s office manager I promoted Dr. Mendoza and Dr. Thacker,40.78375945,-73.50362126,"400 South Oyster Bay Road, Hicksville, NY 11801, United States of America",,,Prohealth Hicksville Eysler Obgyn,,1,,0,,
11/19/25,Dulce Perello,181st Street Urgent Care Center,Jose Batlle,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1639122575,"521 W 181st St, New York, New York 10033","Received ref for MRI from Dr. Battle, sent to imaging for appt.",40.84847645,-73.93150436,"521 West 181st Street, New York, NY 10033, United States of America",,,181st Street Urgent Care Center,,1,,0,,
11/19/25,Neil Foley,Advanced Urology Centers Of New York - Plainview - Old Country Rd Ste 301,Robert Kevin Luntz,,Office Visit (Non-Provider),,Closed Completed,1609869361,"875 Old Country Rd Ste 301, Plainview, New York 11803",Spoke to the office manager I?ve helped her in the past with patients. Everything is great on our end and they are still sending us patients.,40.77387705,-73.4792447,"875 Old Country Road, Plainview, NY 11803, United States of America",,,Advanced Urology Centers Of New York - Plainview - Old Country Rd Ste 301,,1,,0,,
